0,1,2,3,4,5
48940,-76130,21580,67600,-72590,16600
48930,-75300,21260,67580,-72930,16460
48630,-75680,20880,67200,-71250,16220
48590,-75700,21140,67200,-71250,16020
48580,-75270,20880,67120,-71330,16020
48120,-75670,22260,67100,-71390,15580
46780,-75970,25940,66580,-71570,14240
46200,-76650,25920,70320,-72850,13060
45960,-76670,25820,70320,-71830,12400
45560,-76990,25060,69780,-69750,12340
45480,-77390,26180,69380,-69990,12340
44660,-78090,25980,71100,-69990,12340
44400,-78110,25520,71100,-69030,12120
44390,-78130,26030,71100,-69230,11840
47750,-78750,25610,70140,-69830,11080
47590,-78230,25370,70080,-69890,11080
47580,-78250,25370,69380,-70010,11930
49020,-78670,25370,69000,-70430,11710
48760,-77750,25110,68860,-70430,11450
48750,-77970,25110,69530,-70790,11370
47870,-74190,24090,68350,-71490,11370
47860,-74770,23590,70420,-71930,10830
47360,-74790,23590,69920,-70630,10550
46820,-73310,23590,69820,-71110,10190
46640,-72670,23450,69820,-71430,10190
46630,-72950,24380,69580,-71430,9790
46450,-72970,24920,69340,-71430,9690
46170,-71270,24900,68580,-71590,9210
45650,-70070,24220,68580,-71590,9210
45610,-70090,23840,68580,-71590,9650
45370,-70370,23480,68580,-72010,10950
44890,-70390,22680,70940,-72210,10090
44470,-70410,22680,71580,-72230,9910
44290,-70710,23700,71560,-72750,9910
45290,-70890,23220,71520,-73050,9910
45280,-70910,23180,71520,-73690,10620
47200,-71450,22760,71520,-74170,10140
47140,-71850,22720,70980,-74650,11660
46860,-72250,22520,73500,-75670,11040
47720,-72270,22140,73360,-75670,10720
47340,-70890,21900,73360,-76070,10360
47180,-69970,21840,72740,-76070,10280
46160,-69990,24720,71840,-76190,9460
45540,-70810,27860,71800,-77030,8640
45530,-70830,27860,71800,-76800,8440
45520,-70850,27500,72890,-77260,8200
45320,-71190,27260,74170,-77600,8040
45300,-71650,26940,75290,-77600,7720
45180,-71670,26820,75190,-77120,7600
45170,-71690,27310,75170,-77400,7440
45030,-71710,27170,75850,-77540,7200
44930,-72210,28750,75370,-77540,6700
44920,-72230,28350,75110,-77800,7650
46860,-72830,28050,75030,-78360,7250
46850,-73150,27530,75030,-78360,8100
46570,-71790,27110,74530,-78420,8000
47990,-72190,27010,74530,-78940,7600
48690,-72470,26970,74490,-79280,7600
47570,-72990,26950,76730,-79300,7040
47770,-73010,26950,76730,-79480,7040
47210,-73210,28990,76070,-80100,7040
47270,-73230,28950,76070,-80100,7040
47230,-73470,29570,76070,-80440,7040
45910,-73650,28890,75690,-81080,10240
45900,-74110,28570,77080,-81360,9920
45800,-73490,28570,76920,-81360,9560
45790,-73810,29460,76660,-81400,9300
44950,-70950,28700,76620,-82040,8720
44310,-71610,28000,75760,-78220,7760
43930,-72550,32820,74480,-79320,6640
43920,-72630,32820,74280,-78190,5800
42860,-73830,36080,74280,-79190,5800
42200,-74490,35280,73420,-75770,5360
42820,-74510,35160,73060,-75890,5360
42520,-73650,34940,72780,-75890,5300
42240,-73870,34660,72780,-76630,6820
41920,-74450,34100,74960,-76690,6160
41560,-74810,33700,73600,-77930,9880
41480,-75070,33680,73580,-77530,9860
41470,-74340,33560,73340,-77890,9860
41460,-73850,33400,73140,-78010,9860
41140,-74670,33040,75540,-78910,9860
41020,-74970,33000,75020,-77150,9080
40440,-72430,32840,74600,-77810,8360
40060,-72610,32360,76100,-77950,8040
39440,-69950,31420,75760,-78290,7620
39880,-69970,31320,75660,-78510,7620
39220,-70910,30480,75320,-79070,10960
38400,-71230,29880,77320,-79130,10760
38040,-71550,29880,77120,-79510,12020
37500,-72130,29880,76340,-76410,10820
36760,-72350,29660,76340,-77390,12980
37540,-72370,29620,76280,-77530,12460
37060,-71890,29620,76280,-77530,12460
38740,-72750,29600,76280,-77530,11660
38580,-72550,29600,76260,-77550,11660
40200,-72710,29260,75700,-78110,11660
41380,-72730,29260,75240,-78110,10960
41000,-73290,32220,74580,-78910,10400
40990,-73310,32220,74580,-78660,10180
40980,-73470,32200,74580,-78450,10160
40540,-73870,33300,74320,-78450,10160
40380,-73390,33280,74320,-78610,10020
40100,-73410,33280,74280,-78610,10360
42820,-74390,32800,74280,-79730,10220
44140,-74410,32800,74140,-80250,9580
45260,-74750,32580,73860,-80250,9300
44660,-75210,34820,73660,-80270,8340
47180,-75790,34200,73460,-80590,7540
47170,-75810,34200,73530,-80630,7540
47160,-74140,33440,73310,-80630,6860
47080,-74340,33440,73310,-80150,6660
47070,-75620,37730,72150,-81650,6320
46870,-75860,41210,71030,-82450,5200
46860,-75880,41210,71030,-82690,5470
46850,-76320,41070,70510,-81580,5470
46310,-74040,40870,70510,-82640,4990
46290,-74180,40550,71010,-82640,4970
47090,-74240,40490,70750,-82700,4610
46450,-71680,40030,70130,-83240,4310
46440,-72020,41500,69790,-83680,3970
47820,-72280,41300,69430,-84040,3770
47580,-72840,40700,71190,-84180,3550
46460,-73180,40700,74690,-85260,2590
46340,-73220,41100,74690,-85260,2350
46330,-72930,41100,74410,-85260,2350
46320,-73110,41990,74330,-85660,2130
46060,-73270,41730,75190,-85660,1950
49640,-74090,41510,73870,-86020,1090
49420,-74370,42550,73670,-86080,810
49410,-74390,42550,73650,-86100,880
48970,-74930,45830,73030,-86800,-100
49690,-75250,45830,73010,-86860,-420
48990,-72830,45830,71870,-87260,-600
50350,-73130,45530,71570,-87340,-980
49850,-73150,46630,71310,-87340,-1300
49730,-73270,46630,71290,-86940,-1440
50630,-73490,46390,71290,-87020,-1800
50850,-73510,46390,71210,-87140,-1800
50610,-73930,46390,72090,-87140,-2020
51070,-74010,46390,71990,-87160,-2280
51950,-74110,46130,71610,-87220,-2360
51530,-74250,45610,71230,-87600,-520
51330,-75130,45610,74050,-88320,-1540
50950,-75490,45270,76290,-88540,-2480
50940,-75850,45270,76150,-88560,-1950
50140,-76870,49210,75110,-88560,-3030
49880,-77410,49210,75110,-86960,-3830
49480,-77430,48650,74550,-87720,-1530
48440,-77710,48150,74490,-85340,-2030
47700,-76390,48130,73990,-85360,-2070
47420,-76690,48130,74790,-85360,-2290
47380,-76710,48070,75270,-85360,-2650
46640,-76930,47770,78030,-86360,-3150
45940,-77550,46590,77070,-82600,-3450
45340,-77570,45970,76870,-81080,-3530
45020,-76950,45890,76870,-81300,-3530
44740,-77610,45890,76230,-79720,-3530
44520,-77690,46230,76190,-79720,-3530
48160,-78270,45070,75450,-80460,-3950
47720,-78470,45010,74930,-78760,-4430
47560,-78910,44570,74450,-79220,-2450
47550,-78930,44470,74640,-79220,-2510
47050,-79290,44130,74260,-77420,-2730
46810,-77810,44110,73860,-77440,-3530
46270,-77830,45050,73680,-77440,-3730
45750,-77950,44270,76840,-78260,-4650
45410,-77970,44250,76400,-78580,-3510
45370,-77990,44370,76380,-78600,-3530
45360,-78650,44130,78650,-79300,-4190
45080,-77210,43490,78650,-79300,-4710
46660,-77470,43350,78190,-80020,-4710
46650,-77490,43350,78190,-80020,-4680
46590,-78150,42670,78190,-78620,-4680
46110,-78390,43990,77830,-78620,-4920
45830,-79250,47250,77170,-79120,-5880
45820,-77880,47230,76990,-79700,-6460
44940,-75420,46750,76730,-80120,-6880
45120,-75480,46650,76730,-80140,-6880
47480,-75900,46510,76230,-80640,-7680
47400,-75060,46150,76090,-80640,-7940
47260,-75420,46010,75770,-80780,-6840
50280,-75440,45970,74810,-81840,-7780
51280,-75720,45670,74670,-81980,-7920
50380,-75880,48090,74350,-81980,-8960
50370,-75050,47870,74130,-82360,-8960
50170,-75290,47870,74130,-82480,-8400
49550,-73450,47870,74030,-82620,-9380
49250,-73470,47710,74030,-82960,-8560
49240,-73590,47710,75240,-83520,-9080
49230,-74550,47130,74960,-83620,-7150
48770,-72450,46710,74200,-83620,-7610
48760,-72610,46710,74120,-83370,-7610
49860,-72810,46510,73880,-83830,-7610
51060,-72950,46210,73660,-84250,-7730
50180,-70070,45890,73320,-84830,-8490
49760,-70090,45890,74160,-84830,-8890
49320,-70270,47510,73980,-85050,-9490
49580,-70290,47330,73920,-85050,-9490
49140,-70510,48430,73900,-85470,-9490
49320,-70530,48410,73860,-85550,-9510
49140,-70010,48390,73840,-85730,-9630
48920,-70130,48270,73580,-85010,-9630
48820,-70370,48030,74200,-85010,-9670
47040,-71490,46250,72920,-77990,-10730
46800,-71510,47030,72880,-78470,-10730
47660,-71530,47030,72700,-79050,-10810
47560,-71570,46950,72620,-78750,-10810
47440,-71590,46790,72620,-78210,-11050
46920,-69830,46350,72620,-78610,-11450
46720,-68350,46090,71920,-78610,-11770
46710,-68020,46090,71820,-78610,-11990
46070,-68040,46050,73400,-79230,-12250
45450,-68820,45830,73140,-77350,-12250
44550,-69880,45090,72040,-73550,-12250
44540,-68510,44450,72020,-73550,-12950
44300,-68850,44290,71420,-71890,-13270
44820,-69170,44270,71420,-71970,-13370
46100,-69510,44130,71080,-72190,-13610
45880,-69150,44130,71060,-72310,-13610
45400,-68130,44070,70820,-72310,-13850
45000,-68230,44070,70300,-72330,-12810
44640,-68630,45110,70280,-72550,-12850
43780,-66470,44330,69960,-72650,-12950
43660,-66710,44310,69680,-72870,-12070
43260,-64630,43550,69060,-72870,-12370
43000,-65010,44930,68900,-73250,-12570
42100,-62450,44870,68100,-73250,-13370
41460,-62930,44870,70220,-73630,-13990
40900,-60430,44310,70020,-74190,-14610
40280,-60870,43390,69640,-75070,-11370
39680,-61690,42990,69220,-72230,-11970
39460,-61910,42710,69220,-71110,-12370
39160,-62290,43870,69180,-71170,-12750
39150,-62950,45240,69140,-71210,-13370
38850,-63190,46140,69140,-71510,-13430
40130,-63810,46120,68940,-71890,-13490
39590,-62350,46100,68400,-72070,-13670
41850,-62990,45720,68020,-72070,-14530
41510,-63190,45660,68020,-72070,-13930
41500,-64130,44840,67900,-72330,-11780
42640,-64490,44780,67540,-72570,-11900
42300,-62590,44260,67140,-73010,-12100
42290,-60540,43340,67140,-73950,-12280
42630,-60620,43300,67080,-73950,-12440
41830,-61240,42480,69540,-74170,-12440
41730,-61460,42100,69380,-72950,-12800
41430,-60320,41700,69160,-72950,-13020
41610,-60340,41700,69100,-72990,-13080
42830,-60800,41380,68740,-73030,-13120
42820,-60590,41200,68720,-73030,-13120
44400,-60610,40860,67940,-73470,-13120
44240,-60770,40520,67780,-72210,-13560
43500,-60790,40080,70300,-72930,-14160
43180,-61410,39860,70060,-71530,-14160
47940,-61890,38080,68520,-71530,-15120
47580,-61050,37680,68480,-71570,-15120
47380,-57630,36760,67500,-71910,-16100
47160,-57650,37740,67500,-72450,-16300
46980,-57670,37380,68240,-72630,-16300
46970,-56440,37380,67960,-73070,-16800
46770,-57000,37300,68920,-73070,-16920
46590,-57760,36800,68860,-70950,-17540
46410,-55560,36280,68860,-71470,-18520
45510,-52160,36280,67920,-72410,-19140
44770,-52180,39240,67200,-73150,-19880
43910,-50500,38980,66920,-73150,-20160
43550,-50680,38980,66560,-71870,-20540
42990,-50700,38540,65880,-72130,-18580
42930,-50440,38540,65820,-72270,-18580
42920,-50010,38540,65800,-72590,-18660
42300,-50030,38160,67440,-72710,-19160
42290,-50050,37320,67220,-70780,-20000
40810,-50350,37120,65580,-72080,-15080
40800,-50370,37120,66930,-72920,-15560
40260,-50610,37100,66250,-71280,-15720
40200,-50710,36880,66250,-71800,-14820
39960,-51210,36380,65790,-72000,-12920
39800,-51230,36280,65710,-71520,-13040
39790,-49360,35680,65170,-71700,-13580
39850,-49380,35640,65170,-71700,-13580
39650,-48740,35640,65030,-72000,-13580
39550,-48920,35640,65670,-72040,-13900
39540,-48940,36270,65590,-72040,-14420
39300,-49800,39870,64610,-72560,-15420
40760,-50220,39570,64170,-72800,-15480
40750,-50540,39570,63830,-71950,-15660
40330,-50840,38770,63630,-70030,-15860
39850,-50860,38750,64610,-70490,-15860
39470,-51440,38750,64430,-71190,-14020
38050,-45940,38330,63030,-72610,-14860
40350,-46680,37670,62810,-73290,-14860
40340,-44890,36950,62090,-73290,-15200
39940,-44390,36930,62050,-73310,-15220
39930,-44200,36870,61930,-73310,-15220
39920,-44220,36830,61930,-73200,-15260
39540,-41620,36290,61930,-74040,-16100
38960,-38480,35930,60910,-75220,-16100
38950,-38500,35530,61800,-75680,-16100
38490,-38520,35530,61760,-74720,-16540
37770,-39140,35030,64460,-74720,-17400
37390,-39520,34690,64220,-73240,-17540
37750,-39540,34590,64220,-73480,-17540
39190,-39840,34470,64060,-73640,-18240
38850,-40240,36810,63520,-73900,-19040
39830,-40260,36370,63100,-73900,-19140
39810,-40400,36350,63100,-73700,-19160
39800,-40460,36350,62920,-73450,-19160
39240,-40640,37630,62920,-73450,-19700
42420,-41200,36650,62480,-74430,-19920
42340,-40800,36650,62340,-74490,-20040
42330,-40900,35910,63470,-74670,-20140
42950,-41060,35910,63190,-74850,-20140
42940,-39590,35290,62630,-74910,-20360
44180,-39610,35110,62070,-75270,-20480
43960,-38890,35110,61850,-75330,-20700
43950,-39190,35720,61850,-75630,-20700
43490,-37410,35680,61770,-75950,-21580
43390,-37730,35340,61490,-74850,-21640
43380,-37750,35320,61490,-74800,-21640
46000,-38670,35320,60450,-75460,-21640
45990,-38770,35160,60150,-75460,-21070
45550,-38790,34720,60150,-74560,-21070
45110,-39170,36460,60110,-75200,-21310
48250,-40310,36460,60110,-76400,-22110
49030,-40330,36220,59710,-76520,-22110
52510,-40790,35040,59450,-77520,-22690
52230,-40810,34340,59290,-76360,-22690
51830,-41110,35540,59290,-76660,-22890
51820,-41130,35540,59320,-76660,-22890
51460,-41870,37120,59140,-76780,-23070
52580,-41890,36620,58640,-76780,-23170
52400,-42130,36580,59260,-76940,-23170
52180,-42150,36580,60000,-77220,-23390
51740,-42250,36580,59840,-76520,-23390
51730,-42910,36160,58880,-74430,-23430
51720,-42930,36140,58760,-74510,-23180
54460,-43350,36080,57660,-75150,-23700
54450,-43370,35920,57460,-74760,-23700
53950,-43650,37900,57140,-75200,-24140
53770,-43670,38180,57060,-75200,-24140
53050,-44050,37580,56720,-75880,-21420
52930,-44070,37520,57460,-75960,-21880
52750,-44090,37520,57220,-75520,-21880
52530,-43810,37520,57160,-75520,-21880
50410,-44170,36540,62220,-75520,-23480
52250,-44530,36480,61700,-75920,-23980
54650,-45050,35940,61620,-76480,-24680
54450,-45350,35920,61600,-75640,-24980
53750,-45370,35880,62800,-75860,-25200
53740,-46010,37650,61820,-76000,-25200
53160,-46590,37390,61040,-76820,-22180
53060,-46710,37230,60900,-76140,-22340
52860,-44170,37190,60240,-77280,-22840
52850,-44310,36870,60950,-77520,-22840
52840,-44330,36630,60950,-76910,-23180
51800,-39510,35930,59610,-78370,-23460
50760,-40290,35370,59610,-78650,-20800
50750,-40510,35370,60260,-78910,-20960
50740,-41110,35350,59160,-79510,-18630
55140,-41990,34430,58140,-80190,-19530
57160,-42010,33730,57360,-80570,-19670
56800,-42030,33310,59220,-80850,-20450
56790,-42230,35000,58960,-81550,-20970
56650,-42370,34600,58420,-82210,-19090
55790,-42390,34320,58360,-80930,-19150
56690,-42850,33880,58360,-80930,-19150
58630,-42870,33700,58180,-82150,-19490
59890,-43110,33700,57600,-82150,-19930
59630,-43190,33680,58360,-82350,-20130
60110,-43210,33460,58320,-82350,-20330
66010,-44930,31740,56640,-82350,-21110
65590,-44950,31740,56220,-81350,-21250
66130,-44970,31260,56220,-81350,-21290
66010,-44990,31220,56480,-81430,-21290
65950,-45070,31360,56480,-81430,-21290
64570,-46090,29960,55360,-76510,-21290
65150,-46310,29960,55220,-76730,-21290
64790,-46330,29600,56500,-76990,-21570
64570,-46350,29600,56500,-76590,-21730
64150,-46790,31180,56500,-76630,-22410
63670,-47510,30240,56240,-73630,-23010
62910,-47530,29600,56000,-74090,-20890
62990,-47550,29580,55980,-74110,-20890
62170,-43870,28460,55060,-74930,-20890
61890,-44150,28460,55060,-75130,-20130
61570,-42930,28280,54800,-75330,-20390
61070,-43050,29660,54680,-75450,-20910
60150,-43390,29440,56700,-75990,-20910
59450,-41930,29440,56700,-76370,-21290
59440,-39260,28420,55980,-76370,-22210
61580,-39740,27980,55980,-77030,-22770
61040,-40060,27560,55980,-77030,-21490
61030,-40320,27300,55980,-77030,-20960
60270,-38940,27060,55600,-77030,-20960
61870,-39400,26760,55260,-77030,-21460
64430,-40280,26300,54460,-77230,-21680
63050,-41880,25240,58940,-77670,-21680
62990,-40800,25020,58140,-77670,-21680
62770,-41180,26100,58060,-77790,-21960
62390,-41440,26100,58000,-76770,-22280
61970,-41900,27440,57540,-76770,-22280
61770,-41920,27160,56900,-77130,-20780
61590,-40120,26640,56120,-77130,-21100
63970,-40580,26180,55600,-77630,-21540
64690,-40880,26080,55600,-77630,-21860
64630,-41080,25880,55400,-76930,-21900
64620,-41100,26450,54860,-76930,-21900
65520,-41380,25930,54860,-76970,-21960
65510,-42000,25690,54780,-77110,-20870
67090,-42560,25350,54780,-77450,-21210
68870,-42900,24870,54220,-77450,-21610
68490,-43500,24310,54220,-77450,-20070
67590,-41340,24290,53760,-77530,-20770
67580,-41460,23750,55210,-77770,-21310
66460,-41800,26550,55210,-78250,-22170
65160,-42300,25690,59230,-79470,-22310
64980,-41380,25370,59090,-79470,-22590
65400,-41400,25230,59090,-79730,-22590
63740,-41940,23570,58290,-74670,-22990
63360,-41960,22990,57890,-74670,-21610
63000,-42500,22450,57770,-75110,-19610
63760,-42680,22430,57630,-75350,-19790
63360,-42960,22030,57590,-75390,-18630
62900,-43120,22030,57590,-75810,-17590
62140,-43840,21110,57170,-75810,-14770
62130,-44300,20550,57170,-76610,-12940
61750,-44320,20510,57070,-76950,-12060
62310,-44500,20510,56890,-76950,-12260
62300,-44960,20350,56450,-75800,-12340
62280,-44900,20330,56450,-75820,-12340
61540,-45500,23150,55850,-76240,-12800
61340,-46280,23150,57410,-76400,-13220
63260,-47140,22810,57410,-76760,-13580
62740,-47160,22730,57030,-76840,-12500
62240,-47380,22710,57030,-75640,-12960
62780,-47400,22530,57030,-75640,-13300
62500,-46460,22010,57030,-75640,-13440
63500,-46480,21830,56690,-75960,-13580
63140,-46500,22830,56690,-76580,-13580
62960,-46860,23930,56690,-76780,-13940
62460,-47380,23850,57790,-76780,-13940
62450,-47500,23570,57650,-76230,-13940
62440,-47130,23490,57650,-76350,-14100
62430,-47150,23290,57530,-75660,-14440
65430,-47750,22630,56850,-75900,-15260
66430,-47770,22630,56430,-76020,-15700
66110,-48090,21770,57930,-76020,-15700
65790,-48370,21630,57190,-74540,-15700
64690,-48510,20850,59210,-74540,-15700
64680,-48950,19910,62360,-75420,-16580
63820,-49690,19710,64440,-75420,-16860
62620,-50770,18830,70620,-76780,-18520
62610,-51650,17970,73730,-77380,-19280
62600,-51500,17970,73730,-77380,-19420
63900,-51560,17830,73710,-78200,-19680
63890,-52120,17810,73050,-78280,-18350
63210,-49320,17570,71930,-78780,-18610
62710,-46820,17270,71270,-79540,-18890
62700,-47340,17250,72760,-79540,-19830
62200,-47720,16750,72400,-79660,-17970
61400,-48540,16630,75400,-80340,-18550
60060,-48980,16450,74760,-81240,-15050
59860,-49520,15710,74040,-78280,-15810
59480,-48200,15290,74040,-78800,-15810
59300,-48220,15270,75080,-79260,-16170
58440,-48760,14390,78200,-79260,-17010
58430,-49000,13630,80390,-79680,-17770
58420,-49140,13270,80370,-79680,-17240
57900,-48360,13210,80370,-79880,-17240
58680,-48380,13010,80370,-80200,-17480
58380,-48820,12990,79950,-80640,-15860
60080,-49240,12370,79710,-80640,-16280
60620,-49420,12330,79710,-80880,-16360
60420,-49200,12330,79710,-80880,-16380
61760,-49280,11690,79590,-80880,-16880
61750,-49300,12660,79450,-80880,-17680
61730,-50000,12660,80730,-81420,-17700
61550,-50820,12300,83050,-81820,-18260
61540,-51040,12280,83050,-81820,-18010
61020,-51660,13720,82950,-81820,-18210
60520,-49760,13660,82770,-82540,-18650
61000,-50120,13660,82750,-82540,-18750
60520,-49040,13440,82750,-82860,-18810
60000,-49620,16320,82010,-83900,-18810
59990,-49840,15920,81470,-84420,-17120
59980,-49860,15380,81210,-83250,-17460
58980,-50600,15300,84290,-84110,-17860
58360,-46140,14580,83530,-85230,-19100
58260,-46460,15380,83470,-85550,-19100
58180,-46580,15300,83470,-86050,-18320
58100,-45920,15300,83190,-86110,-18560
57680,-46360,16700,83150,-86190,-18980
57180,-46480,16500,83070,-86190,-18080
56460,-47420,16020,86130,-87110,-18080
